COUNTY,M-Y,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4
Yolo,May-14,26,11,4,3,9,14,12,17,10,8,2
Yolo,Jun-14,25,13,3,2,7,13,8,15,8,12,7
Yolo,Jul-14,23,12,3,1,13,18,22,19,3,13,2
Yolo,Aug-14,23,23,5,1,4,9,10,16,1,6,2
Yolo,Sep-14,20,11,11,0,13,12,15,18,6,7,3
Yolo,Oct-14,13,14,5,1,9,13,15,11,2,11,2
Yolo,Nov-14,15,4,8,2,6,12,10,12,2,10,9
Yolo,Dec-14,13,16,3,2,5,8,8,17,3,13,5
Yolo,Jan-15,12,9,3,3,11,18,12,15,1,7,2
Yolo,Feb-15,9,3,3,6,9,8,16,16,3,15,1
Yolo,Mar-15,12,6,4,9,12,12,16,15,2,18,2
Yolo,Apr-15,11,11,1,3,7,18,9,20,1,20,8
Yolo,May-15,20,9,3,6,11,14,16,25,2,16,6
Yolo,Jun-15,10,10,6,6,10,10,16,13,4,17,1
Yolo,Jul-15,20,10,6,5,5,16,14,20,2,14,6
Yolo,Aug-15,2,3,2,4,13,14,10,13,2,22,3
Yolo,Sep-15,15,8,0,4,10,12,7,16,7,15,3
Yolo,Oct-15,20,4,6,3,9,8,12,10,0,23,3
Yolo,Nov-15,11,7,1,3,10,9,9,11,5,17,7
Yolo,Dec-15,16,4,2,3,8,8,10,15,5,10,0
Yolo,Jan-16,13,6,0,4,11,9,14,15,4,13,2
Yolo,Feb-16,8,9,1,5,9,9,11,19,2,11,3
Yolo,Mar-16,11,9,3,5,9,10,11,16,9,15,2
Yolo,Apr-16,17,3,4,8,6,9,9,11,6,7,4
Yolo,May-16,12,5,1,2,15,13,13,6,6,14,3
Yolo,Jun-16,11,9,3,6,13,7,14,16,2,11,5
Yolo,Jul-16,13,8,1,0,8,10,10,22,7,12,5
Yolo,Aug-16,9,4,1,1,9,13,18,26,13,17,5
Yolo,Sep-16,12,4,3,1,7,14,15,12,8,15,3
Yolo,Oct-16,13,4,0,0,5,6,5,5,0,12,5
Yolo,Nov-16,14,6,0,3,6,9,7,14,3,13,2
Yolo,Dec-16,14,2,4,0,4,5,4,9,7,11,3
Yolo,Jan-17,7,6,1,2,7,14,6,7,1,6,1
Yolo,Feb-17,10,6,0,0,11,17,13,9,5,9,4
Yolo,Mar-17,7,7,5,4,10,10,13,12,5,12,2
Yolo,Apr-17,12,4,2,4,10,10,5,17,1,7,0
Yolo,May-17,12,5,1,3,7,6,8,18,6,9,3
Yolo,Jun-17,11,11,2,3,19,13,7,14,2,7,7
Yolo,Jul-17,16,9,4,4,6,3,8,13,4,18,4
Yolo,Aug-17,15,4,1,3,17,11,12,19,2,11,8
Yolo,Sep-17,8,5,5,3,10,10,12,22,7,9,3
Yolo,Oct-17,6,2,2,2,11,14,10,17,5,10,1
Yolo,Nov-17,14,4,0,6,8,7,11,21,4,10,5
Yolo,Dec-17,4,7,2,5,8,5,8,14,2,11,3
Yolo,Jan-18,4,3,2,3,12,8,12,7,3,15,2
Yolo,Feb-18,14,2,3,3,12,9,10,10,3,9,3
Yolo,Mar-18,12,2,3,0,9,11,10,17,2,11,2
Yolo,Apr-18,14,8,2,4,16,8,14,8,1,11,4
Yolo,May-18,11,7,0,3,4,12,11,14,3,8,3
Yolo,Jun-18,6,5,1,0,11,6,13,16,3,15,2
Yolo,Jul-18,8,2,0,1,10,13,11,18,1,16,5
Yolo,Aug-18,7,4,1,3,7,8,6,17,2,16,7
Yolo,Sep-18,8,3,1,5,13,6,9,23,6,16,3
Yuba,Oct-11,6,0,0,0,0,0,0,31,U,6,U
Yuba,Nov-11,1,3,0,1,0,0,0,31,16,12,U
Yuba,Dec-11,6,1,1,5,0,1,0,35,10,6,U
Yuba,Jan-12,10,2,1,5,1,1,1,34,15,12,U
Yuba,Feb-12,8,8,3,9,0,1,1,35,18,4,U
Yuba,Mar-12,5,5,3,10,1,0,2,35,19,7,U
Yuba,Apr-12,11,4,0,10,1,1,3,35,14,3,U
Yuba,May-12,3,3,0,12,1,2,2,25,24,9,U
Yuba,Jun-12,3,4,2,20,1,3,2,26,23,7,U
Yuba,Jul-12,2,2,2,16,0,1,2,23,30,7,U
Yuba,Aug-12,6,2,2,20,2,9,3,33,15,8,U
Yuba,Sep-12,10,2,1,12,1,5,0,24,16,10,U
Yuba,Oct-12,7,2,0,14,0,3,0,30,28,10,U
Yuba,Nov-12,3,2,3,10,0,1,0,28,26,5,U
Yuba,Dec-12,4,3,2,3,2,3,0,24,22,6,U
Yuba,Jan-13,8,1,1,11,1,6,4,35,29,3,U
Yuba,Feb-13,4,4,1,19,2,6,3,30,23,9,U
Yuba,Mar-13,8,2,1,25,2,8,2,29,28,3,U
Yuba,Apr-13,16,0,2,20,1,2,2,22,28,6,U
Yuba,May-13,13,4,0,8,2,3,2,31,15,7,U
Yuba,Jun-13,5,3,1,10,0,3,3,17,25,5,U
Yuba,Jul-13,4,0,2,22,2,6,3,21,17,3,U
Yuba,Aug-13,8,4,1,21,1,9,3,34,19,5,U
Yuba,Sep-13,7,3,3,20,2,3,4,16,5,6,U
Yuba,Oct-13,10,0,2,11,4,5,3,16,6,3,U
Yuba,Nov-13,8,0,0,7,6,8,7,16,12,5,U
Yuba,Dec-13,6,2,0,8,2,1,9,21,10,5,U
Yuba,Jan-14,3,1,1,8,7,1,9,29,7,5,U
Yuba,Feb-14,5,0,2,11,2,6,14,22,11,7,U
Yuba,Mar-14,5,1,0,9,3,5,8,15,10,4,U
Yuba,Apr-14,6,1,1,15,5,8,6,23,16,3,U
Yuba,May-14,4,4,0,17,8,7,8,22,3,7,U
Yuba,Jun-14,5,0,0,16,4,7,11,20,8,11,U
Yuba,Jul-14,5,1,0,13,4,2,14,26,6,5,U
Yuba,Aug-14,2,1,2,12,6,3,9,20,11,8,U
Yuba,Sep-14,13,3,1,11,10,0,3,19,16,3,U
Yuba,Oct-14,14,4,0,11,5,3,13,21,6,5,U
Yuba,Nov-14,6,1,1,6,5,1,16,24,6,6,U
Yuba,Dec-14,2,3,0,7,6,1,11,18,13,4,U
Yuba,Jan-15,3,1,0,11,6,0,4,21,5,1,U
Yuba,Feb-15,6,6,3,9,7,0,7,18,11,4,U
Yuba,Mar-15,8,5,1,10,9,5,5,28,5,6,U
Yuba,Apr-15,6,2,1,3,6,0,5,17,11,5,U
Yuba,May-15,10,2,1,12,4,1,8,26,16,2,U
Yuba,Jun-15,9,5,1,8,1,1,1,22,5,2,U
